21bb29e3716626730ace58c5fc501ba3,/app/Repos/pandas/asv_bench/vbench_to_asv.py,9,34,vbench_to_asv_source,,[bench:Any;kinds:Any],b45325e2,[99333;1725459061;93622832;102053727;2433880;114581;38510;52;3357;102053727;3370;2433880;102053727;1226901299;-1005512447;1785060782;-1268779017;93622832;3373707;-1005512447;114581;628225472;3357;93622832;109329021;1423637385;114581;50;1233945708;-1268779017;120;101577;120;3365;93622832;109329021;-328133595;-1005512447;114581;2096649643;1248;3267882;1423637385;1253710;101577;3292052;3365;102053727;-1005512447;114581;-1515849203;-1268779017;3292052;93622832;3373707;101577;3321844;3365;93622832;3059181;-328133595;-1005512447;114581;50;3321844;1253710;-1005512447;1204869692;3357;93622832;856774308;-1005512447;114581;703300342;114581;50;93622832;856774308;-1005512447;1204869692;-934396624;-1005512447],-1,0,0.0
ec536b5e02feb797d5ca72b3efe7a55b,/app/Repos/pandas/asv_bench/vbench_to_asv.py,43,71,visit_ClassDef,,[self:Any;node:Any],b45325e2,[99333;1516198913;3526476;3386882;3526476;-1727069561;3526476;1537587004;2615726;-1727469280;1070114630;2433880;101577;-290693845;3365;96898;833297191;3386882;3357;-302786625;-290693845;96898;-278621971;3357;-290693845;3373707;-652862415;1070114630;-290693845;101577;-2120026025;3365;96898;833297191;-290693845;3357;-302786625;-2120026025;96898;-278621971;-1727469280;-1411068134;-2120026025;3357;1070114630;101577;3154628;3365;-1727469280;1070114630;3029410;-934610812;3154628;3154628;3002589;3002589;-1183792455;48;96898;2420395;3355;1225857684;98855;96898;2373894;3386882;3029410;-1411068134;3154628;3526476;-1727069561;3154628;3373707;-653117204;3154628;3373707;96898;2074691099;3386882;3526476;448183523;3386882;-934396624;3386882],-1,0,0.0
a644bd5530afec635bec41e245303cf8,/app/Repos/pandas/asv_bench/vbench_to_asv.py,71,78,visit_TryExcept,,[self:Any;node:Any],b45325e2,[99333;-523648864;3526476;3386882;3357;96748;-302786625;120;96898;-2100928571;96898;-176652017;101577;120;3365;3386882;3029410;3526476;1926037870;-1411068134;3386882;3116345;3526476;448183523;3386882;-934396624;3386882],-1,0,0.0
6d7cbd84b684785ef38045cfb1990e92,/app/Repos/pandas/asv_bench/vbench_to_asv.py,78,86,visit_Assign,,[self:Any;node:Any],b45325e2,[99333;1403822723;3526476;3386882;101577;-880905839;3365;3386882;-1538277118;3357;-302786625;-880905839;96898;2420395;96727;109267;-302786625;-880905839;98855;96898;76884077;96727;109267;3526476;1537587004;3526476;-1727069561;-880905839;3355;-653117204;-880905839;3355;3526476;448183523;3386882;-934396624;3386882],-1,0,0.0
24e517417b266620e20e7e561ab69c86,/app/Repos/pandas/asv_bench/vbench_to_asv.py,86,96,visit_Name,,[self:Any;node:Any],b45325e2,[99333;-1848446689;3526476;3386882;1377157441;3386882;3357;3386882;3355;3365;3526476;-1727069561;3357;109267;-302786625;3386882;98855;96898;76884077;1377157441;96898;2017053308;111972721;96898;2420395;3355;1225857684;98855;3386882;98855;3004913;3386882;3355;98855;3386882;98855;3526476;448183523;3386882;-934396624;96898;-1540639425;1377157441;3386882],-1,0,0.0
460aff5de14f8834218752f7922827fb,/app/Repos/pandas/asv_bench/vbench_to_asv.py,112,151,translate_module,,[target_module:Any],b45325e2,[99333;-1395310979;-2015986470;-1254818044;-1111672289;3127441;2101349267;-2015986470;3365;-1254818044;106934957;-2015986470;-1068784020;3125404;-2015986470;-1254818044;-762503402;101577;-1659812119;3365;99469;-1068784020;109815;-74723769;-1068784020;-1659812119;3357;-302786625;109815;-823104646;668139773;-1622859555;-762503402;-1411068134;109815;3357;109267;-762503402;-934396624;-218196452;1248;101577;93622832;3365;-762503402;-218196452;1725459061;93622832;3649734;3417674;-2030216875;41207;3122;102;102;113399775;-218196452;-1638550839;96898;106437299;-218196452;-1999549159;-2146980266;-1393122272;-1999549159;112217419;-1638550839;-1150889216;93122533;-1515903393;3386882;3386882;101577;3386882;3365;-1999549159;1926037870;-1393122272;3029410;-1150889216;-823812830;-1393122272;3029410;-1220844081;93122533;-1515903393;-1393122272;3649734;3417674;1475762820;-1268779017;-2015986470;41207;3122;102;102;113399775;-1220844081],-1,0,0.0
1caa8c0f3ed837d84b5d4a689d9517d7,/app/Repos/pandas/asv_bench/benchmarks/io_sql.py,13,19,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;-1298662846;1991672549;-431041056;3526476;98690;-1973182041;951351530;-1464276511;3526476;100346066;3705;-1720025997;46730161;3526476;3202;1617437635;-1516316821;108280041;46730161;-1516316790;108280041;46730161;23760654;39166152;46730161;-1130482329;2615726;46730161;1216896638;3522;-938285885;977903018;48;1448635039;3530753;46730161;100346066;3526476;100346066],128,5,82.83333333333333
f1be72ef274399dd0b369c17316188dc,/app/Repos/pandas/asv_bench/benchmarks/io_sql.py,32,40,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;-1298662846;1991672549;-431041056;3526476;98690;-1973182041;951351530;-1464276511;3526476;100346066;3705;-1720025997;46730161;3526476;3202;1617437635;-1516316821;108280041;46730161;-1516316790;108280041;46730161;23760654;39166152;46730161;-1130482329;2615726;46730161;1216896638;3522;-938285885;977903018;48;1448635039;3530753;46730161;100346066;3526476;100346066;3526476;3202;-868530678;-624265938;3526476;-1298662846;-2007017026;2093387034;3526476;3202;-868530678;-624265938;3526476;98690;-2007017026;2093387034],128,5,82.83333333333333
2c17dad009e2acc13dac1394f7059884,/app/Repos/pandas/asv_bench/benchmarks/io_sql.py,56,62,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;-1298662846;1991672549;-431041056;3526476;98690;-1973182041;951351530;-1464276511;3526476;3202;1617437635;-1018744782;108280041;46730161;1663334447;39166152;46730161;1210458806;2615726;46730161;696119237;873238892;-155827742;-678739246;46730161;3151480;41083;3526476;3202;107328;1507423;1567005;-1018744782;3522;108827],571,2,71.0
3e30dfd75a7f57d48c425da2eaeae93b,/app/Repos/pandas/asv_bench/benchmarks/io_sql.py,84,92,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;-1298662846;1991672549;-431041056;3526476;98690;-1973182041;951351530;-1464276511;3526476;3202;1617437635;-1018744782;108280041;46730161;696119237;873238892;-155827742;-678739246;46730161;3151480;41083;3526476;3202;304556953;3526476;3202;696119237;107868;114225;3526476;3202;-868530678;709887399;3526476;-1298662846;-2007017026;2093387034;3526476;3202;-1018744782;304556953;-868530678;709887399;3526476;98690;-2007017026;2093387034],571,2,71.0
3ce464756d5433dd18de3c45a9f708c4,/app/Repos/pandas/asv_bench/benchmarks/gil.py,34,48,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;78;1958013297;3526476;1898663874;1507423;3522;-938285885;3526257;1509442;3526476;3202;1617437635;39305807;3522;-938285885;977903018;48;3526476;1898663874;3530753;3526476;78;1211893238;3522;-938285885;108280041;3526476;78;3522;-938285885;3526257;1509442;3526476;3530753;50;1600;3526476;1898663874;48625;3526476;3076010;-1821971817;3522;-938285885;977903018;48;3526476;1898663874;3530753;3526476;3530753;3357;109267;708188778;108275692;-1680685319],-1,0,0.0
e9f77e315eacea46e6e5d37ac39c21a0,/app/Repos/pandas/asv_bench/benchmarks/gil.py,160,171,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;78;1958013297;3526476;1898663874;1507423;3522;-938285885;3526257;1509442;3526476;3202;1617437635;39305807;3522;-938285885;977903018;48;3526476;1898663874;3530753;3526476;78;1211893238;3522;-938285885;108280041;3526476;78;3357;109267;708188778;108275692;-1680685319;3526476;78;1223331553;3526476;3202;1617437635;-930904639;3522;-1409659524;3526476;78;95927710;-930904639;238824052;3522;-1409659524;3526476;78;95927710;238824052;3526476;1943292159;3522;-1409659524;48625;107029;3526476;3202;48625],1577,1,0.0
e9f77e315eacea46e6e5d37ac39c21a0,/app/Repos/pandas/asv_bench/benchmarks/gil.py,186,197,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;78;1958013297;3526476;1898663874;1507423;3522;-938285885;3526257;1509442;3526476;3202;1617437635;39305807;3522;-938285885;977903018;48;3526476;1898663874;3530753;3526476;78;1211893238;3522;-938285885;108280041;3526476;78;3357;109267;708188778;108275692;-1680685319;3526476;78;1223331553;3526476;3202;1617437635;-930904639;3522;-1409659524;3526476;78;95927710;-930904639;238824052;3522;-1409659524;3526476;78;95927710;238824052;3526476;1943292159;3522;-1409659524;48625;107029;3526476;3202;48625],1577,1,0.0
e00efb5de977c4dedc8ec3dc4fc95270,/app/Repos/pandas/asv_bench/benchmarks/gil.py,213,223,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3357;109267;708188778;108275692;-1680685319;3522;-938285885;3526257;1509442;3526476;78;568870111;3526476;107;1563151643;3526476;97;3522;-938285885;108280041;3526476;78;3526476;98;3526476;97;3059573;3526476;1278928596;39020173;3526476;97;39020173;3526476;98],-1,0,0.0
0f9995519b8fdd1a484688b326a9817b,/app/Repos/pandas/asv_bench/benchmarks/gil.py,233,240,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;78;455104305;3526476;99801;3572;873238892;-127497928;-678739246;3526476;78;3151480;40122;3526476;-991726143;3526476;99801;-1611123707;39626;3357;109267;708188778;108275692;-1680685319],-1,0,0.0
92b864bc430ad08ca7c3ffe217111c78,/app/Repos/pandas/asv_bench/benchmarks/gil.py,351,365,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3357;109267;708188778;108275692;-1680685319;3526476;3202;1617437635;3522;-938285885;108280041;46730161;1691;3526476;3202;-868545982;-1845908810;3526476;113067;873238892;498923430;-678739246;46730161;3526476;-319847103;1617437635;3522;-938285885;108280041;46730161;1691;100346066;3526476;113067;3526476;-319847103;-868545982;1733539694;3526476;-1293689444;1617437635;39166152;100346066;3526476;3202;100346066;949721053;3526476;-494074794;1885444801;3526476;-1293689444;-868545982;137709994],-1,0,0.0
c086b48330472c17b70739dde2a8324e,/app/Repos/pandas/asv_bench/benchmarks/frame_ctor.py,14,30,setup,,[self:Any],b45325e2,[99333;109329021;3526476;78;75;1626587;1691;3526476;100346066;3705;-1720025997;78;3526476;949721053;3705;-1720025997;75;3526476;97692013;1617437635;3522;-938285885;108280041;78;75;100346066;3526476;100346066;949721053;3526476;949721053;115131;3526476;3076010;3526476;97692013;-1155101958;-1289550567;3526476;3076010;3526476;97692013;-869345071;3526476;-584398815;3322014;3526476;3076010;-823812830;48;3526476;-964739193;3083190;120609;3526476;949721053;113114;101577;113114;3365;3526476;97692013;-823812830;3526476;95356360;3083190;105;3083190;106;97526364;106;101577;106;3365;108280125;48625;101577;105;3365;108280125;1537214],-1,0,0.0
a6bacd711fd43d4f3af0ecc7bb57c78f,/app/Repos/pandas/asv_bench/benchmarks/frame_ctor.py,82,90,get_period_count,,[start_date:Any;off:Any],b45325e2,[99333;560859994;-1573629589;109935;-1732191216;-1573629589;109935;1567;-1573629589;3076183;3357;-1732191216;48;-934396624;1507423;3116345;-934396624;108114;57;2059094262;107876;-1573629589;3076183;-1732191216;1507423],-1,0,0.0
74b4531c354525e51d02b8cd1c910b9c,/app/Repos/pandas/asv_bench/benchmarks/binary_ops.py,14,24,setup,,[self:Any;use_numexpr:Any;threads:Any],b45325e2,[99333;109329021;3526476;1574381507;-1337936983;3526476;3202;1617437635;3522;-938285885;108280041;47653682;48625;3526476;99312;1617437635;3522;-938285885;108280041;47653682;48625;3357;-1337936983;-1126966483;3127797;-1890193400;-1337936983;3357;109267;1574381507;3127797;-969687194;67643651],581,2,72.0
aca2dfa328bca52f6802dcf9e5522533,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,8,15,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;100346066;-1072391367;-305026193;3522;-1409659524;48625;-934531685;48625;3522;3506301;3522;3560110;3522;-1409659524;48625;48625;1603;3526476;3202;1617437635;3522;-938285885;108280041;46730161;52;100346066;3526476;100346066;3526476;3202;1617437635;3522;-938285885;108280041;46730161;51;949721053;39533;39564;39595;3526476;3202;39243032;3522;-938285885;977903018;48;1567;46730161;3526476;3202;39243063;3522;-938285885;977903018;48625;1507423;46730161],65,7,83.28571428571429
bfae703248241eda1beadf1f706f2be5,/app/Repos/pandas/asv_bench/benchmarks/binary_ops.py,44,59,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;3202;1617437635;3522;-938285885;108280041;1507423;1507423;3526476;99312;1617437635;3522;-938285885;108280041;1507423;1507423;3526476;-1334918478;1617437635;3522;-938285885;-801202447;3522;100206743;3522;100359764;108114;3522;100206743;3522;100359764;107876;3530753;1507423;1507423;3526476;1525338912;1617437635;3522;-938285885;-801202447;3522;100206743;3522;100359764;108114;3522;100206743;3522;100359764;107876;3530753;1507423;1507423],-1,0,0.0
38f2252cc80ce61697c064eb059deaa8,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,22,30,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;100346066;-1072391367;-305026193;3522;-1409659524;48625;-934531685;48625;3522;3506301;3522;3560110;3522;-1409659524;48625;48625;1603;3526476;3202;1617437635;3522;-938285885;108280041;46730161;52;100346066;3526476;100346066;3526476;100346066;873238892;498923430;-678739246;46730161;3151480;40742;3526476;3202;1617437635;108280041;46730161;1691;100346066;3526476;100346066;949721053;108280125;1691;3526476;110834;3526476;-280365751;3526476;3202;3526476;102;-1110092857;3526476;110834;106679362;1211893362;843430116;-570907715],65,7,83.28571428571429
7adeb702faa71ef2162f348d4bf8acf9,/app/Repos/pandas/asv_bench/benchmarks/binary_ops.py,83,91,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;78;1958013297;3526476;691026396;3526476;78;50;49;3526476;115;-1821971817;873238892;-397783297;-678739246;3526476;78;3151480;40122;3526476;3711;3526476;115;3526476;691026396;3526476;3615;-1821971817;873238892;-397783297;-678739246;3526476;78;3151480;41083],309,3,81.5
31d890ab5892cd354f6221858e6b752b,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,33,39,unpivot,,[self:Any;frame:Any],b45325e2,[99333;-280365751;3526476;97692013;78;75;97692013;109399969;3526476;3076010;-570907715;97692013;-823812830;108287758;39688;843430116;3522;-721013401;97692013;949721053;-934531685;78;1211893362;3522;3560110;3522;-721013401;97692013;100346066;75;-934396624;1617437635;3526476;3076010;949721053;1211893362;843430116;-570907715],-1,0,0.0
413570c95352931189142609e5101d2b,/app/Repos/pandas/asv_bench/benchmarks/binary_ops.py,107,114,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;78;1958013297;3526476;691026396;3526476;78;50;49;3526476;115;-1821971817;873238892;-397783297;-678739246;3526476;78;3151480;40122;3718;-568541619;3526476;3711;3526476;115;3526476;691026396;3526476;3615;-1821971817;873238892;-397783297;-678739246;3526476;78;3151480;41083;3718;-568541619],309,3,81.5
6e58fee60e6e69e7be2945fb03e2f8a8,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,42,47,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;100346066;-1072391367;-305026193;3522;-1409659524;48625;-934531685;48625;3522;3506301;3522;3560110;3522;-1409659524;48625;48625;1603;3526476;3202;1617437635;3522;-938285885;108280041;46730161;52;100346066;3526476;100346066;3526476;115639;3526476;3202;-277288049;49],65,7,83.28571428571429
c32cefdc3bf2cb37b5a051865dee3df3,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,65,76,setup,,[self:Any],b45325e2,[99333;109329021;3526476;109;48625;110;1507423;-1106127505;3522;-1409659524;109;100346066;3572;-1072391367;-440909478;-1106127505;50;949721053;3522;-1409659524;110;-823812830;3522;-1409659524;109;109;110;1097148750;109;109;110;3526476;3202;3572;1617437635;-823812830;100346066;949721053;3526476;99312;3526476;3202;3235383;49],-1,0,0.0
e39eb1ca442758332ad3bf57aad2a1cd,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,86,96,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;100346066;-1072391367;-305026193;3522;-1409659524;48625;-934531685;48625;3522;3506301;3522;3560110;3522;-1409659524;48625;48625;1603;3526476;3202;1617437635;3522;-938285885;108280041;46730161;52;100346066;3526476;100346066;3526476;-1076645102;1507423;101577;3242776;3365;108280125;1567;3526476;3202;1617437635;39533;3522;-938285885;977903018;1691;3530753;3526476;-1076645102;39564;3522;-938285885;977903018;1691;3530753;3526476;-1076645102;39595;3522;-938285885;977903018;1567;1567;3530753;3526476;-1076645102;39626;3522;-938285885;977903018;1567;1567;3530753;3526476;-1076645102;39657;3522;-938285885;977903018;1567;3530753;3526476;-1076645102;39688;3522;-938285885;108280041;3526476;-1076645102;3526476;104107;3526476;3202;922678965;39533;39564;39595;39626;39657;3357;107029;3526476;104107;100346066;-840528943;3526476;-1076645102;94001407],65,7,83.28571428571429
ad638bde6f3d474062ee8831e55b7127,/app/Repos/pandas/asv_bench/benchmarks/reshape.py,103,117,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3612204;1178598494;3396940;1598;1943182261;1598;78;1626587;-721946427;101577;116519;3365;3612204;101577;3865;3365;108280125;49;3396940;49;-721946427;-1411068134;116519;114225;3865;3526476;3202;3572;1617437635;3522;-938285885;108280041;78;1943182261;107029;-721946427;949721053;3322014;108280125;1943182261;-721946427;3526476;3612204;3612204],-1,0,0.0
2efe1bea2b889c4eaf9d83107ac09987,/app/Repos/pandas/asv_bench/benchmarks/frame_ctor.py,116,137,setup,,[self:Any;offset:Any;n_steps:Any],b45325e2,[99333;109329021;3526476;-1019779949;1670687766;96965648;67643651;3357;-1019779949;1744111550;35653;2433880;49;96965648;104431;-1019779949;49;-1019779949;-1019779949;50;-1118746551;3357;-1019779949;3365;3526476;2071864693;-1118746551;3526476;2071864693;-1019779949;3357;96965648;-1289032093;3526476;206836904;-1019779949;101577;-252987993;3365;-1289032093;-1118746551;-252987993;-1289032093;-252987993;96965648;49;-1019779949;-74723769;-1548407232;-1019779949;3526476;104125;-286650337;-1019779949;1670687766;-1118746551;3526476;3202;1617437635;3522;-938285885;108280041;107029;3526476;104125;1567;100346066;3526476;104125;3526476;100;3083190;3526476;3202;100526016],-1,0,0.0
08ee27bc4110e41ebb7940a05ff9ed82,/app/Repos/pandas/asv_bench/benchmarks/timedelta.py,8,18,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;96865;3522;-938285885;977903018;48;1507423;3530753;46730161;3526476;3002865;-16836527;-1268779017;105;101577;105;3365;3526476;96865;3526476;3002866;3522;-938285885;977903018;48;1722;3530753;46730161;3526476;3002866;185398894;-1268779017;105;101577;105;3365;3526476;3002866;3526476;3002867;3322014;3526476;3002865;3526476;3002867;49;-1158156556],-1,0,0.0
db4bf6e053b239bf1a66c1c34fa5d350,/app/Repos/pandas/asv_bench/benchmarks/plotting.py,32,45,setup,,[self:Any],b45325e2,[99333;109329021;3526476;-1184795739;647195812;647195812;116103;38055949;78;1537214;77;53;104125;873238892;498274910;-678739246;78;3526476;3202;1617437635;3522;-938285885;108280041;78;77;100346066;104125;-1699697839;3572;514761207;3522;951490229;104125;-823812830;48;1567;104125;-823812830;1569;3526476;99312;1617437635;3522;-938285885;108280041;107029;-1699697839;77;100346066;-1699697839],-1,0,0.0
bebd13193ab3664ba0b39eb01f2fb5e3,/app/Repos/pandas/asv_bench/benchmarks/plotting.py,58,67,setup,,[self:Any],b45325e2,[99333;109329021;3526476;-1184795739;647195812;647195812;116103;38055949;3526476;78;52469;3526476;77;1567;-363851989;120;3522;-938285885;108280041;3526476;78;101577;120;3365;108280125;3526476;77;-363851989;1048423413;34723;3526476;78;3526476;3202;1617437635;-363851989],-1,0,0.0
42dec3a0b5cf7fa6b025a23e01babd16,/app/Repos/pandas/asv_bench/benchmarks/timestamp.py,90,95,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3216;1793702779;1793702779;1537251;51;1605;49;3526476;-858079180;3456591;-2076227591;38082268;1900805641;3216;-1179771600;67643651;-858079180;3526476;115091;2059094262;3216],694,2,79.0
f342265e1be09cfd5fab923a19a19cb8,/app/Repos/pandas/asv_bench/benchmarks/hdfstore_bench.py,8,41,setup,,[self:Any],b45325e2,[99333;109329021;3526476;3526476;100346066;3705;-1720025997;47802637;3526476;3202;1617437635;-1516316821;108280041;47802637;-1516316790;108280041;47802637;100346066;3526476;100346066;3526476;1342116350;1617437635;-1516316821;108280041;47802637;-1516316790;108280041;47802637;23760654;39166152;47802637;-1130482329;2615726;47802637;1216896638;3522;-938285885;977903018;48;1481881795;3530753;47802637;100346066;3526476;100346066;3526476;1567612016;1617437635;3522;-938285885;108280041;47802637;48625;3526476;99312;1617437635;-1516316821;108280041;47802637;-1516316790;108280041;47802637;100346066;873238892;498923430;-678739246;47802637;3526476;1351332290;1617437635;3522;-938285885;108280041;47802637;48625;100346066;873238892;498923430;-678739246;47802637;3526476;95485276;1617437635;3522;-938285885;108280041;46730161;1567;949721053;-2088256593;105;101577;105;3365;108280125;1567;3526476;102;-336637307;3526476;-934610812;3526476;102;3526476;109770977;-1061707721;3526476;102;3526476;109770977;111375;-1021243878;3526476;3202;3526476;109770977;111375;1868397662;3526476;1342116350;3526476;109770977;-1411068134;-628472576;3526476;99312;3526476;109770977;-1411068134;-1419809084;3526476;1342116350;3526476;109770977;-1411068134;1348888956;3526476;1567612016;3526476;109770977;-1411068134;-1134114944;3526476;1351332290],128,5,82.83333333333333
